U10,V10,U100,V100,WINDPOWER
0.614350277,1.489314167,1.476302305,3.029968949,0.005164203
0.945364276,1.124521495,1.644501537,2.429303634,0
1.317260483,0.559136178,2.187079705,1.88584454,0
1.689596282,0.998013823,2.175685564,1.419873872,0.011994659
2.797811809,1.49191364,3.483841527,1.906126746,0
3.803602022,1.910428748,4.7594428,2.423583012,0.119414802
4.234843367,2.069429829,5.294424874,2.604042635,0.280048688
4.159178251,2.584752248,5.212824228,3.244645081,0.386275274
4.644228005,2.405776811,5.835672394,3.006106184,0.434809326
4.910207431,2.369900186,6.167380804,2.956533285,0.515864856
5.317397753,2.561106291,6.713864443,3.221085684,0.596778577
5.799545913,3.007525662,7.389809818,3.833630014,0.059358788
6.214957417,3.431114453,8.049647051,4.45599076,0.059299701
6.423872166,3.422552985,8.422520713,4.534031263,0.065917444
6.456756895,3.575028643,8.648034704,4.882514015,0.06838728
5.889495319,3.927271872,8.121238794,5.585369368,0.106356578
4.926649796,3.429891386,7.337309206,5.434196569,0.625045792
4.961468921,3.805372884,7.141625108,5.684024345,0.618593493
4.664055562,3.0650098,6.876735659,4.73428614,0.506564564
4.629720036,2.547652556,6.76218887,3.968114907,0.220489004
4.203185756,1.720451731,6.508634779,2.996780589,0.37989388
5.027238379,2.19418626,7.293160965,3.388455569,0.412864419
5.428625513,2.494245307,7.984617884,3.874858959,0.50789993
5.940273209,3.153478296,8.494112456,4.735267782,0.602273667
4.814938437,3.354876624,7.076595942,5.375788896,0.921591567
4.082769616,4.582020283,5.904281148,7.145197799,0.921591567
3.750053533,4.674565669,5.30708669,7.061758267,0.880337032
3.903838002,4.772818699,5.3321438,6.86199421,0.759385968
4.082286017,5.311375767,5.36555328,7.18397264,0.50240484
3.786323455,5.374159861,4.927650451,7.141762053,0.778601056
3.440550201,5.200892069,4.411593303,6.795733405,0.635586911
3.205737037,5.637650515,4.081929196,7.25417406,0.554365938
3.24387429,5.480201118,4.087017146,7.015252231,0.633743397
3.520245553,5.385909389,4.465433453,6.880065514,0.702768816
3.835249358,5.536687201,4.906813145,7.095260695,0.652993938
3.656945318,5.730163154,4.745270722,7.331423612,0.6973919
3.158684582,5.780867197,4.132172705,7.395982166,0.714444405
3.025947129,5.610519404,3.956638418,7.254725842,0.703052434
3.041301088,5.31652491,4.021509785,7.061050179,0.707767575
2.484100961,4.492361827,3.466287204,6.265379792,0.691317758
1.51184865,3.415568074,2.715814528,6.103155732,0.721794826
1.536117811,3.577465193,2.631863347,6.512578359,0.648432422
1.683218645,3.581023372,2.689738783,6.412153941,0.465794543
1.436069433,3.065977041,2.374285861,5.739531054,0.498079673
1.679256333,2.600300437,2.90724866,5.086772338,0.503598398
2.479148071,2.317870023,4.185596184,4.527264867,0.429916924
2.543535641,2.179101063,4.271455346,4.38545676,0.515368526
2.39049134,1.781474622,4.182416215,3.896025669,0.724217393
2.383062005,1.543076666,4.283539228,3.699039311,0.800096903
2.506884255,1.473247414,4.539844727,3.692969703,0.806797367
2.714410347,1.5168351,4.642875721,3.678623358,0.464151924
3.062103226,2.033215747,4.106732953,3.14615323,0.423251911
3.083895942,3.235880062,3.897490996,4.30434473,0.429278784
2.915497682,3.622831968,3.639913509,4.678453276,0.505430094
2.741155953,3.323055434,3.369616147,4.223232701,0.396993654
2.956446564,3.653305397,3.649007212,4.595836174,0.383852708
2.955983449,3.70640586,3.638483795,4.649112983,0.345446166
3.144008206,3.436887541,3.878183863,4.290497042,0.358468938
3.037491718,3.591280485,3.772365052,4.461211978,0.401129743
2.49611009,3.931301942,3.107051204,4.878833418,0.368301013
2.058003143,4.153520689,2.561002755,5.177298122,0.283097576
1.459195234,4.258382949,1.809747662,5.349731666,0.258883729
0.695981442,4.154859356,0.81996177,5.298173464,0.171434987
0.278714678,3.717115198,0.29145235,5.139488774,0.129152338
-0.07881023,2.650643701,-0.214256331,5.423631756,0.10993725
-0.503949952,2.131240847,-0.781936249,5.002000234,0.090899422
-1.218536652,1.941150112,-1.608024534,3.866001176,0.013412746
-1.472786878,0.97284754,-2.525315772,3.218659301,0.063187625
-2.467558253,0.392758441,-4.929332069,1.815703328,0.098368017
-2.617144451,-0.531368115,-5.327468036,-0.435671509,0.050353931
-3.010329227,-1.163665232,-5.709234243,-1.969814463,0.094019215
-3.319690157,-1.339923073,-6.117893628,-2.664704457,0.072357925
-3.408145154,-1.588022718,-6.109708747,-3.203201238,0.072192482
-3.423427954,-2.086453121,-5.910348447,-4.139269045,0.042660805
-3.340067225,-2.585775968,-5.217556785,-4.983104957,0.084837097
-3.11730883,-2.910625863,-4.16638429,-5.101688823,0.224176032
-2.34622208,-3.084652592,-2.856803428,-4.200566019,0.132449392
-0.897134727,-3.217626863,-0.932771902,-4.081409285,0.080547382
0.715895394,-2.885191187,1.028091585,-3.569837343,0.053379185
0.5082497,-2.456627256,0.732440473,-3.029097541,0.013790903
1.331959468,-1.75190577,1.6553217,-2.168328802,0.000839035
1.22163752,-1.25379479,1.45405224,-1.598069512,0.023492986
1.929262252,-1.001819804,2.291882593,-1.333609643,0.01525626
2.342557907,-0.772302481,2.785283318,-1.088403812,0.002257123
2.706867325,-0.594437785,3.233253142,-0.883971236,0
2.750913774,-0.010987683,3.411278885,-0.173837026,0
2.784257348,0.61917436,3.603567819,0.739597169,0
1.972073754,1.503108001,3.758349845,2.743715963,0
1.308083822,2.173693838,2.84075128,3.71264709,0.025891918
-1.140404781,1.602370875,-0.518494128,3.503117857,0.037307524
-2.556477544,-0.342911952,-5.027247007,0.007377445,0.004372437
-3.277686696,-2.015558742,-5.995030871,-4.399531981,0.145566703
-3.194121937,-2.596313924,-5.72667159,-5.282952529,0.231337375
-3.530439218,-3.09532321,-5.980767681,-5.849814048,0.249819785
-3.658462075,-3.318552387,-5.857153366,-6.344756073,0.351366682
-3.513973255,-3.549866323,-5.296662821,-6.999393351,0.297585706
-2.861509497,-4.382596492,-4.194699317,-8.382286285,0.341026459
-2.393876166,-5.047343336,-3.3515863,-9.433896515,0.455265241
-1.918009854,-5.3168353,-2.50900155,-9.566975892,0.5742428
-1.542997561,-5.705352881,-1.629966425,-9.549987036,0.568428641
-1.531471387,-5.758352968,-1.795842044,-9.157544446,0.568972241
-1.059309916,-5.352318409,-1.152413689,-7.485840947,0.75833422
-0.879007629,-4.368223587,-0.947446365,-5.951180893,0.709953794
3.156237249,-3.700545773,3.941982803,-4.764248919,0.627125654
4.212606844,-3.7414815,5.27276974,-4.806657624,0.546389194
3.126410343,-3.176390481,3.907247745,-4.10337993,0.388118788
2.459861842,-2.704739709,3.055153336,-3.469605391,0.349404994
3.069242106,-2.472918905,3.82475198,-3.191592768,0.227898512
3.971091756,-2.016841508,5.0399363,-2.665018012,0.226397703
2.412221644,-1.616383306,3.099657629,-2.207357402,0.152468063
1.21500277,-2.153442251,1.720567252,-2.951865782,0.254251309
0.033940137,-1.966561756,0.860331813,-3.814176121,0.075194101
-0.829383093,-2.602845344,-0.198544742,-5.733759041,0.064286643
-1.118124115,-3.410436053,-0.707630446,-7.136780371,0.333215159
-0.883237229,-4.012903171,-0.343997801,-8.166958501,0.597487621
-0.251901048,-4.522819949,0.860874548,-8.808979177,0.644000898
0.744814735,-4.914824034,2.334943603,-9.106429124,0.727018116
0.618050383,-4.857425025,2.092340927,-8.953286577,0.806750097
0.457730763,-4.971333136,1.785152751,-9.284310081,0.891965351
0.554668208,-4.972223043,1.974567368,-9.365004423,0.926897579
1.735730841,-4.717709607,3.670072422,-8.83018353,0.936776923
4.015003591,-5.093695364,7.307484351,-8.072716934,0.848323702
1.848824527,-3.563945031,5.397056122,-5.805029226,0.937852306
1.24855804,-2.828881752,3.528961246,-4.223537928,0.931801799
1.965232314,-2.637106768,2.806037836,-3.67281377,0.731071483
2.47560382,-2.919207324,3.925158009,-4.632310725,0.418714031
3.638024637,-3.652490789,4.994346535,-4.96215621,0.680221222
6.484908772,0.38396561,8.389163333,0.46719363,0.782122641
6.925744586,2.122876465,8.937476749,2.728127142,0.919547157
7.504500242,3.110862489,9.696931748,4.019229675,0.917904539
7.164777441,3.965299419,9.292107316,5.137663789,0.921343402
6.707018947,4.780457205,8.694145621,6.233235882,0.935547914
6.077072185,5.658923731,7.920505399,7.435898492,0.951312322
5.743272322,5.895984923,7.578968883,7.822146314,0.941976578
5.338397203,6.153840958,7.171416524,8.340151571,0.972949977
4.561646191,6.260125703,6.325213431,8.788969133,0.951454131
3.720588995,6.212528621,5.39062549,9.149948406,0.98129306
3.155371484,6.206059115,4.555879693,9.160176152,0.977712388
2.431503847,6.006428637,3.49580709,8.92975105,0.909691448
1.816787496,5.694043907,2.572130858,8.592837062,0.685113624
1.550255286,5.340069495,2.204406239,8.162068463,0.647380674
1.103073467,5.192657174,1.562252119,8.017075122,0.715838858
0.254824133,5.129810542,0.289401175,8.0110588,0.552770589
-0.550272368,4.889976704,-0.958352836,7.703023154,0.584039423
-1.041030088,4.57250879,-1.70635054,7.179603209,0.635669633
-1.352830467,4.276759934,-2.194649552,6.767485205,0.672362652
-1.67816899,4.214375409,-2.664398658,6.639337564,0.779865518
-2.346191782,4.979163468,-3.24817513,6.770493366,0.872880254
-2.808180946,5.125651574,-3.770300442,6.732590542,0.861251935
-3.120827459,4.963913918,-4.12493101,6.39447329,0.879509814
-3.180479906,4.733784339,-4.152210284,6.018453214,0.768627173
-3.874063086,4.534493767,-5.005732352,5.747823372,0.797331632
-3.608473933,4.467051035,-4.63412996,5.626449184,0.750782903
-3.269274417,4.441866723,-4.186421895,5.564967063,0.616608171
-3.004794968,4.414548148,-3.837369332,5.524685673,0.54745276
-2.826502529,4.390644395,-3.616099134,5.498184759,0.527824063
-2.672623577,4.472173268,-3.42865368,5.63704955,0.495420758
-2.705544795,4.566507723,-3.496303167,5.839516535,0.385991657
-2.97742227,4.298871056,-3.92474992,5.616378837,0.532905544
-3.262986094,3.504498112,-4.802314102,4.985127058,0.601812789
-3.696510449,3.564684348,-6.236107402,5.873437706,0.824322568
-3.826715716,4.32448222,-6.024232966,6.790899359,0.794200021
-3.338076064,3.767439398,-5.380153473,6.096045386,0.876189126
-3.316251885,3.348696863,-5.462836179,5.571327282,0.827099656
-3.523396628,2.95385808,-5.913362973,5.087420587,0.657508184
-3.59626719,2.757078968,-6.128995714,4.831421755,0.842734073
-3.830044828,2.785251249,-6.490732555,4.872763181,0.973233594
-4.380827903,2.781836427,-7.264003778,4.843082157,0.992153248
-5.156141084,2.617071271,-8.364717311,4.54839199,0.916722799
-5.25268533,2.004964445,-8.596792635,3.630400318,0.917100956
-5.643671032,1.527743085,-9.03463515,2.762230365,0.957599178
-6.329837993,1.441945684,-9.130941712,2.17921025,0.869051417
-6.422313325,1.152539528,-8.674777461,1.502376899,0.791222037
-6.065358545,1.162783994,-7.957880811,1.448315034,0.654790182
-5.303731713,1.51451065,-6.804081222,1.868089516,0.622233252
-4.474608515,1.577197509,-5.654936003,1.91914204,0.524207939
-3.670576703,1.609943889,-4.580785695,1.91583445,0.360950591
-3.297034913,1.856504872,-4.102443197,2.19697961,0.304936127
-3.226251801,2.39816853,-4.02483976,2.881650763,0.459897661
-3.489436283,2.919413857,-4.401831321,3.564431865,0.69371669
-3.949848257,3.209893514,-5.050646943,3.993946067,0.765306484
-4.301189889,3.28424706,-5.595567253,4.171610907,0.749482989
-4.498739121,3.121670913,-6.026838814,4.095536334,0.828954988
-4.036396699,2.616991402,-6.159146314,3.868730155,0.892757117
-3.319556813,1.742855669,-6.555644749,3.477489496,0.84915092
-3.654811374,1.196954244,-7.341856621,2.754072287,0.811429787
-3.962717914,1.019353286,-7.931727556,2.412917993,0.712281821
-4.162519336,1.132231986,-8.256135368,2.458751742,0.903593671
-3.995535539,1.306750931,-7.942329119,2.615153503,0.908462438
-3.906734906,1.152265066,-7.800692244,2.349601268,0.958012786
-3.605263195,0.876424967,-7.563641308,1.913944399,0.979804068
-3.344009161,0.752373972,-7.240929747,1.807629002,0.965067773
-3.606228419,0.775103813,-7.499607871,1.921504605,0.991089682
-4.105249363,0.968885335,-7.998729431,2.141223091,0.971177367
-4.555687353,0.978516623,-8.355790055,2.02592995,0.951253235
-5.88608813,0.979672378,-9.295936613,1.590745593,0.950225121
-6.441413823,0.800530414,-8.878235053,1.015697427,0.915978303
-6.539866698,0.660298856,-8.703097241,0.767628168,0.461528462
-6.374491607,0.849072108,-8.335859117,0.966556088,0.241559424
-5.547301174,0.96740003,-7.12045795,1.070409345,0.325202964
-5.547301174,0.748252026,-7.064849087,0.792639384,0.537703407
-5.324533123,0.646203207,-6.743149213,0.660275959,0.409567365
-5.038603332,0.715581721,-6.382990873,0.73225461,0.374540599
-4.704262149,0.850667928,-5.975019304,0.903747368,0.283901159
-4.632023273,1.068714686,-5.925127239,1.196975831,0.222013448
-4.947075542,1.029436903,-6.429244974,1.175720391,0.146405739
-5.090796865,0.841490875,-6.859044321,0.960750595,0.190141927
-3.907365233,1.075322163,-6.417811376,1.461219603,0.218574586
-3.756836057,0.724024609,-7.497766688,1.141904917,0.313491923
-4.633914343,-0.521851985,-8.670749912,-1.268655265,0.518157431
-5.292763146,-1.090829215,-9.383270957,-1.972500192,0.806974628
-5.605924345,-1.550783067,-9.591154559,-2.760400724,0.894683353
-5.609706485,-2.061761328,-9.497087229,-3.682596995,0.881199702
-5.63655968,-2.635510625,-9.455510509,-4.622667158,0.803393957
-5.498133352,-3.182830013,-9.076122935,-5.626986721,0.638872148
-5.491703714,-3.632138484,-8.936321213,-6.401361064,0.571158459
-5.488678002,-3.881387219,-8.811071343,-6.806663667,0.439666277
-5.424759835,-4.004359717,-8.662434567,-6.999411866,0.566821475
-5.431945901,-4.262785504,-8.536664988,-7.308098832,0.678294986
-5.382021652,-4.511300075,-8.182223447,-7.623548891,0.659788941
-5.427029119,-5.48443468,-7.304434938,-7.813881699,0.48855485
-4.907741285,-6.098930089,-6.426646429,-8.355412354,0.592157975
-3.98452089,-6.32101475,-5.108144684,-8.449612601,0.609198662
-3.985081397,-5.617320814,-5.110010726,-7.390827654,0.503255693
-2.434138241,-5.230452408,-3.054871899,-6.777761312,0.406223042
-1.479267788,-4.768606066,-1.798177711,-6.10366574,0.215868401
-0.945993177,-4.475792823,-1.133558161,-5.705866131,0.143593198
-1.008112371,-4.377744753,-1.211510149,-5.568272961,0.397454533
-1.531882406,-4.29611197,-1.833774284,-5.495037887,0.282104915
-2.47419324,-3.869314485,-3.03504596,-5.085032432,0.187920256
-3.662265258,-3.464256166,-4.767112097,-4.730508095,0.098592548
-4.21081508,-2.827609191,-6.57848199,-4.881971544,0.361080583
-4.100833557,-2.764609978,-7.073229289,-5.263681629,0.675955141
-3.724384452,-3.315187606,-6.495573517,-6.359988501,0.933184434
-3.449091193,-3.895490215,-5.745341957,-7.420232646,0.911074083
-3.280384966,-4.41412458,-5.275827671,-8.255223457,0.951785018
-3.005431157,-4.715810951,-4.719800196,-8.757882377,0.881341511
-2.698569127,-5.006405912,-4.093030166,-9.218930459,0.813391475
-2.649009551,-5.32716951,-3.998406366,-9.616175257,0.893619787
-2.471477647,-5.688749499,-3.587919308,-10.09109362,0.921686106
-2.113698245,-5.934978817,-2.922398578,-10.40622636,0.925101334
-1.64593732,-5.951837761,-2.096467978,-10.41454853,0.984081965
-1.229433215,-6.003745563,-1.23854552,-10.41621296,0.955873837
-0.597718351,-6.229566686,-0.292307516,-10.14324587,0.961439832
0.247170578,-6.476683316,0.647622234,-9.338769672,0.953616715
1.854122843,-6.317410658,2.607686671,-8.492127827,0.784332494
4.36061535,-5.058313714,5.697379049,-6.697313692,0.739414566
4.00230673,-2.955901204,5.074435868,-3.841727336,0.824405289
4.326782842,-1.553542694,5.475699182,-2.094079457,0.751172877
4.652683657,-0.556680539,5.906376765,-0.846899215,0.517956536
4.773427237,0.207133057,6.033692259,0.12265711,0.872005767
4.268726194,0.75376004,5.347505651,0.760873013,0.790713889
3.700982042,1.088894441,4.683709009,1.210283377,0.25642571
2.952300608,0.86438693,3.67440446,0.951805937,0.552191536
3.040632195,1.305267622,3.952742469,1.584703373,0.555949469
1.661875851,2.799137345,2.651929341,4.481671723,0.395622836
-0.286761698,2.432685774,-0.629298238,5.038515098,0.329374505
-1.391262711,1.459819894,-2.761174225,3.667946448,0.411493601
0.376793732,1.222297454,0.107814567,2.41066112,0.22118623
1.677547585,1.279644482,2.831927108,2.934530007,0.082319991
0.792094661,1.329263895,0.888390248,2.766998332,0.212004112
0.336189696,0.784670495,0.534979999,2.564364783,0.133678401
0.222925806,1.228398202,1.197898603,3.130781397,0.060587797
-0.458438411,1.295099709,0.846683448,2.814332678,0.019085097
-0.830285898,-0.055605805,0.103863397,0.980525652,0.037673863
-2.018488213,-0.740923116,-2.701028629,-0.425676719,0.370546318
-3.059589942,-1.31195309,-5.010268269,-1.916974544,0.327058295
-2.851939477,-1.678404661,-4.814026802,-3.117884134,0.374516964
1.605600082,-1.156587385,1.687404724,-1.869640198,0.400562508
4.843593861,0.321827112,6.560075971,0.464634465,0.365382116
2.734321046,0.900991415,3.559820515,1.153375793,0.447501211
3.614039138,2.205732483,4.590467082,2.791627723,0.517578379
4.178763629,2.178814068,5.353544089,2.669261043,0.562791742
3.077375491,1.123064736,3.90578522,1.250267148,0.291511563
3.684580983,-0.090088883,4.603919503,-0.272709699,0.272887345
2.04185239,-1.298223815,2.681614873,-1.757770111,0.500632231
-0.379564631,-4.289817753,0.226316028,-6.522602241,0.973446308
0.578791148,-5.076839188,1.371627354,-7.681925998,0.924368656
2.440160485,-4.882479112,3.598235034,-7.016090401,0.80582834
3.536482082,-3.857754392,5.537239223,-6.046348825,0.652733955
4.038069674,-3.159700599,6.611577429,-5.248954685,0.908084282
4.105493647,-3.368204248,6.713166404,-5.513220754,0.909856891
4.018582976,-3.387822753,6.643121037,-5.417855173,0.983762896
4.587984275,-2.314736137,7.617725774,-3.711615551,0.988229872
4.998763856,0.961098006,7.481346054,1.487532119,0.98905709
3.98935293,2.02551598,5.620273134,3.017402865,0.954077593
3.700170341,1.301456261,5.335452902,2.056853152,0.795866274
4.014295903,1.225719705,5.851747558,1.930465031,0.640502948
3.698221671,0.894486337,5.495954205,1.485808645,0.616596353
3.537651284,0.79639381,5.424981086,1.379527726,0.763923849
3.724723579,0.950604387,5.410137034,1.594962022,0.41567696
3.065683473,0.661345494,4.326985173,1.033109378,0.596187708
3.432812852,0.497553787,4.401205429,0.603964261,0.353233831
4.097698968,0.623933461,5.157324287,0.730926873,0.413053497
4.569666779,0.840649508,5.728356382,0.990597011,0.48251616
4.970840883,0.113842578,6.207575994,0.074000662,0.787771357
5.30478114,0.243986528,6.640696876,0.205224954,0.518523771
